time,symbol,open,high,low,close,volume,source
2026-03-29T02:13:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:13:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:13:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:13:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:13:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:13:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:13:00Z,BTCUSD,66615.0,66615.01,66615.0,66615.01,1448254984.7361135,binance
2026-03-29T02:13:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:14:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:14:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:14:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:14:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:14:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:14:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:14:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:14:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:14:00Z,BTCUSD,66615.02,66636.22,66615.02,66636.22,2170534735.3886666,binance
2026-03-29T02:15:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:15:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:15:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:15:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:15:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:15:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:15:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:15:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:15:00Z,BTCUSD,66645.73,66645.73,66621.63,66621.63,1444325417.9130993,binance
2026-03-29T02:16:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:16:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:16:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:16:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:16:00Z,BTCUSD,66616.47,66616.47,66606.0,66606.0,1444409466.4292421,binance
2026-03-29T02:16:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:16:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:16:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:16:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:17:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:17:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:17:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:17:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:17:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:17:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:17:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:17:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:17:00Z,BTCUSD,66608.02,66613.11,66602.11,66613.11,2162423787.5624104,binance
2026-03-29T02:18:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:18:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:18:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:18:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:18:00Z,BTCUSD,66597.64,66607.32,66597.64,66607.32,1440985373.7238908,binance
2026-03-29T02:18:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:18:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:18:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:18:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:19:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:19:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:19:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:19:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:19:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:19:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:19:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:19:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:19:00Z,BTCUSD,66601.35,66626.4,66599.75,66626.4,2161885627.8988132,binance
2026-03-29T02:20:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:20:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:20:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:20:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:20:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:20:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:20:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:20:00Z,BTCUSD,66617.42,66617.42,66617.42,66617.42,1441477371.3561673,binance
2026-03-29T02:20:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:21:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:21:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:21:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:21:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:21:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:21:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:21:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:21:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:21:00Z,BTCUSD,66629.61,66629.62,66629.61,66629.62,1441277937.5799494,binance
2026-03-29T02:22:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:22:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:22:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:22:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:22:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:22:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:22:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:22:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:22:00Z,BTCUSD,66640.09,66656.99,66640.09,66656.99,2162078496.933569,binance
2026-03-29T02:23:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:23:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:23:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:23:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:23:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:23:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:23:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:23:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:23:00Z,BTCUSD,66672.92,66684.74,66672.92,66684.74,1442063717.536121,binance
2026-03-29T02:24:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:24:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:24:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:24:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:24:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:24:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:24:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:24:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:24:00Z,BTCUSD,66696.93,66696.93,66679.0,66679.0,2164944843.8783703,binance
2026-03-29T02:25:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:25:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:25:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:25:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:25:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:25:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:25:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:25:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:25:00Z,BTCUSD,66670.82,66670.82,66661.48,66661.48,1444165855.8839421,binance
2026-03-29T02:26:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:26:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:26:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:26:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:26:00Z,BTCUSD,66656.01,66656.01,66656.01,66656.01,1443883839.3769026,binance
2026-03-29T02:26:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:26:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:26:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:26:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:27:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:27:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:27:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:27:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:27:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:27:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:27:00Z,BTCUSD,66656.0,66681.04,66656.0,66681.04,2165926408.638977,binance
2026-03-29T02:27:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:27:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:28:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:28:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:28:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:28:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:28:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:28:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:28:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:28:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:28:00Z,BTCUSD,66673.25,66673.25,66673.25,66673.25,1442884186.8963728,binance
2026-03-29T02:29:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:29:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:29:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:29:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:29:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:29:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:29:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:29:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:29:00Z,BTCUSD,66653.19,66654.66,66653.19,66654.65,2163899944.2271404,binance
2026-03-29T02:30:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:30:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:30:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:30:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:30:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:30:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:30:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:30:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:30:00Z,BTCUSD,66658.04,66658.04,66633.9,66633.9,1437620690.9051375,binance
2026-03-29T02:31:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:31:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:31:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:31:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:31:00Z,BTCUSD,66586.13,66607.83,66586.13,66607.83,1435760870.8118176,binance
2026-03-29T02:31:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:31:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:31:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:31:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:32:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:32:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:32:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:32:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:32:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:32:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:32:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:32:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:32:00Z,BTCUSD,66604.39,66605.82,66604.39,66605.82,2152912504.568398,binance
2026-03-29T02:33:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:33:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:33:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:33:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:33:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:33:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:33:00Z,BTCUSD,66612.48,66612.48,66596.44,66596.44,1436564258.0183237,binance
2026-03-29T02:33:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:33:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:34:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:34:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:34:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:34:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:34:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:34:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:34:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:34:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:34:00Z,BTCUSD,66608.12,66608.65,66597.68,66597.68,2154254212.210884,binance
2026-03-29T02:35:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:35:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:35:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:35:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:35:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:35:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:35:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:35:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:35:00Z,BTCUSD,66586.0,66591.77,66586.0,66591.77,1435947785.4494584,binance
2026-03-29T02:36:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:36:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:36:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:36:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:36:00Z,BTCUSD,66591.76,66591.76,66591.76,66591.76,1435752452.5813355,binance
2026-03-29T02:36:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:36:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:36:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:36:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:37:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:37:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:37:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:37:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:37:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:37:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:37:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:37:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:37:00Z,BTCUSD,66586.0,66608.65,66586.0,66608.65,2151028561.236473,binance
2026-03-29T02:38:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:38:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:38:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:38:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:38:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:38:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:38:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:38:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:38:00Z,BTCUSD,66633.3,66669.69,66633.29,66669.69,2151523762.638895,binance
2026-03-29T02:39:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:39:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:39:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:39:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:39:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:39:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:39:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:39:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:39:00Z,BTCUSD,66671.38,66683.53,66671.38,66683.53,1434715528.9027414,binance
2026-03-29T02:40:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:40:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:40:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:40:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:40:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:40:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:40:00Z,BTCUSD,66703.27,66731.31,66703.27,66731.31,1434842442.9010754,binance
2026-03-29T02:40:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:40:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:41:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:41:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:41:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:41:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:41:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:41:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:41:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:41:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:41:00Z,BTCUSD,66727.43,66737.87,66727.43,66737.87,1435590400.6827493,binance
2026-03-29T02:42:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:42:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:42:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,610653.0,yahoo
2026-03-29T02:42:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:42:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:42:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:42:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,3703425000.0,yahoo
2026-03-29T02:42:00Z,US30,45166.64,45166.64,45166.64,45166.64,1665272871.0,yahoo
2026-03-29T02:42:00Z,BTCUSD,66739.89,66739.89,66715.66,66715.66,2153002755.4931793,binance
2026-03-29T02:43:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:43:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:43:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:43:00Z,XAUUSD,4524.3,4524.3,4524.3,4524.3,407102.0,yahoo
2026-03-29T02:43:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
2026-03-29T02:43:00Z,EURUSD,1.151,1.151,1.151,1.151,0.0,yahoo
2026-03-29T02:43:00Z,NAS100,23132.771,23132.771,23132.771,23132.771,2468950000.0,yahoo
2026-03-29T02:43:00Z,US30,45166.64,45166.64,45166.64,45166.64,1110181914.0,yahoo
